order_id	quantity	item_name	choice_description
132	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]
132	1	Chips	
133	1	Steak Bowl	[Roasted Chili Corn Salsa (Medium), [Rice, Black Beans, Sour Cream]]
133	1	Side of Chips	
134	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Lettuce]]
134	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
134	1	Chips	
135	1	Chips and Guacamole	
135	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]
136	1	Chicken Soft Tacos	[Tomatillo-Red Chili Salsa (Hot), Fajita Veggies]
136	1	Steak Burrito	[Tomatillo-Green Chili Salsa (Medium), [Cheese, Lettuce]]
137	2	Chicken Salad Bowl	[Fresh Tomato Salsa, Fajita Vegetables]
138	1	Chicken Burrito	[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese]]
138	1	Canned Soda	[Diet Coke]
138	1	Bottled Water	
139	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream]]
139	1	Canned Soft Drink	[Coke]
139	1	Chips	
140	1	Steak Burrito	[Fresh Tomato (Mild), [Lettuce, Guacamole, Rice, Cheese]]
141	1	Chicken Burrito	[Roasted Chili Corn Salsa (Medium), [Pinto Beans, Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]
141	1	Chicken Soft Tacos	[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Rice, Fajita Veggies, Cheese, Lettuce]]
142	1	Steak Burrito	[Roasted Chili Corn Salsa (Medium), Rice]
142	1	Chips and Fresh Tomato Salsa	
143	1	Chicken Bowl	[Tomatillo Red Chili Salsa, [Rice, Cheese]]
143	1	Chips	
143	1	Bottled Water	
144	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
144	1	Chips	
145	1	Chicken Soft Tacos	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]
145	1	Chicken Soft Tacos	[Fresh Tomato Salsa (Mild), [Rice, Cheese, Sour Cream]]
146	1	Barbacoa Burrito	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]
146	1	Steak Burrito	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Lettuce]]
147	1	Steak Bowl	[Tomatillo Red Chili Salsa, [Fajita Vegetables, Cheese, Guacamole, Lettuce]]
147	1	Canned Soft Drink	[Coke]
148	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole]]
148	1	Chicken Burrito	[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Lettuce]]
148	1	Chips and Guacamole	
148	1	6 Pack Soft Drink	[Diet Coke]
149	1	Steak Soft Tacos	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]
149	1	Chips and Fresh Tomato Salsa	
149	1	Chicken Soft Tacos	[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Guacamole, Lettuce]]
149	1	Chips and Guacamole	
149	1	Canned Soft Drink	[Lemonade]
149	1	Canned Soft Drink	[Sprite]
150	1	Chicken Bowl	[Tomatillo-Red Chili Salsa (Hot), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]
150	1	Chips and Tomatillo-Red Chili Salsa	
150	2	Canned Soda	[Diet Coke]
151	1	Chicken Burrito	[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese]]
151	2	Canned Soda	[Coca Cola]
152	2	Steak Burrito	[Fresh Tomato (Mild), [Lettuce, Guacamole, Rice, Cheese]]
153	2	Chicken Soft Tacos	[Fresh Tomato Salsa, Sour Cream]
154	1	Chicken Burrito	[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]
154	1	Chips and Tomatillo Red Chili Salsa	
154	1	6 Pack Soft Drink	[Coke]
155	1	Steak Burrito	[Fresh Tomato Salsa (Mild), [Pinto Beans, Cheese, Sour Cream]]
155	1	Izze	[Blackberry]
155	1	Izze	[Grapefruit]
156	1	Steak Burrito	[Fresh Tomato Salsa (Mild), [Cheese, Sour Cream, Lettuce]]
156	1	Chicken Burrito	[Fresh Tomato Salsa (Mild), [Pinto Beans, Cheese, Sour Cream, Lettuce]]
157	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
157	1	Chips	
158	1	Chicken Crispy Tacos	[Tomatillo Green Chili Salsa, [Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
158	1	Chips and Tomatillo Green Chili Salsa	
159	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Black Beans, Cheese, Lettuce, Guacamole]]
159	1	Canned Soft Drink	[Diet Coke]
160	1	Steak Burrito	[Roasted Chili Corn Salsa (Medium), [Black Beans, Cheese, Sour Cream, Lettuce]]
160	1	Canned Soda	[Diet Coke]
161	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]
161	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]
162	1	Carnitas Burrito	[Fresh Tomato Salsa, [Rice, Pinto Beans, Sour Cream, Cheese]]
162	1	Chips and Fresh Tomato Salsa	
163	1	Barbacoa Burrito	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Lettuce, Guacamole]]
163	1	Bottled Water	
164	1	Steak Burrito	[Roasted Chili Corn Salsa (Medium), [Rice, Black Beans, Sour Cream]]
164	1	Canned Soda	[Mountain Dew]
165	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]
165	1	Canned Soft Drink	[Coke]
165	1	Canned Soft Drink	[Coke]
166	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Cheese, Guacamole]]
166	1	Steak Burrito	[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]]
166	1	Chips	
167	1	Barbacoa Burrito	[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Lettuce]]
167	1	Side of Chips	
168	1	Steak Bowl	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
168	1	6 Pack Soft Drink	[Diet Coke]
169	1	Chicken Burrito	[Fresh Tomato Salsa, [Cheese, Sour Cream]]
169	1	Steak Soft Tacos	[Fresh Tomato Salsa, [Cheese, Sour Cream]]
170	1	Chicken Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Guacamole, Lettuce]]
170	1	Chips and Guacamole	
170	1	Canned Soft Drink	[Coke]
171	1	Veggie Burrito	[Tomatillo Green Chili Salsa, Guacamole]
171	1	Chips and Guacamole	
172	1	Chicken Burrito	[Roasted Chili Corn Salsa (Medium), [Pinto Beans, Rice, Cheese, Sour Cream, Lettuce]]
172	1	Barbacoa Burrito	[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Cheese, Sour Cream, Lettuce]]
173	1	Chicken Burrito	[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese]]
173	1	Carnitas Bowl	[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Rice, Cheese, Lettuce]]
174	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Lettuce, Guacamole]]
174	1	Canned Soft Drink	[Sprite]
175	1	Steak Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]
175	1	Canned Soft Drink	[Coke]
176	1	Steak Burrito	[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Guacamole, Lettuce]]
176	1	Carnitas Soft Tacos	[Fresh Tomato Salsa, [Cheese, Lettuce]]
176	1	Chips and Guacamole	
177	1	Chicken Bowl	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
177	1	Chips	
178	3	Chicken Bowl	[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Fajita Veggies, Cheese, Guacamole, Lettuce]]
179	1	Canned Soft Drink	[Coke]
179	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Sour Cream, Cheese, Guacamole]]
180	1	Steak Bowl	[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]
180	1	Side of Chips	
180	1	Canned Soda	[Dr. Pepper]
181	2	Chicken Bowl	[Tomatillo Red Chili Salsa]
182	1	Chips and Guacamole	
182	1	6 Pack Soft Drink	[Diet Coke]
182	1	Barbacoa Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese]]
183	1	Chicken Soft Tacos	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]
183	1	Steak Burrito	[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]
184	1	Carnitas Burrito	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]
184	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Rice, Lettuce]]
184	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]
184	1	Chips	
184	1	Chips and Fresh Tomato Salsa	
185	2	Chicken Soft Tacos	[Fresh Tomato Salsa, [Sour Cream, Lettuce]]
186	1	Chicken Soft Tacos	[[Tomatillo-Red Chili Salsa (Hot), Roasted Chili Corn Salsa (Medium)], [Guacamole, Cheese, Sour Cream]]
186	1	Steak Bowl	[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Rice, Cheese, Sour Cream, Guacamole]]
186	1	Barbacoa Crispy Tacos	[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Cheese, Sour Cream, Guacamole]]
186	1	Izze	[Grapefruit]
187	1	Steak Burrito	[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Lettuce]]
187	1	Side of Chips	
188	1	Carnitas Bowl	[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]
188	1	Canned Soda	[Coca Cola]
189	1	Veggie Burrito	[[Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild)], [Rice, Black Beans, Pinto Beans, Fajita Veggies, Guacamole, Lettuce]]
189	1	Nantucket Nectar	[Pomegranate Cherry]
190	1	Steak Crispy Tacos	[[Roasted Chili Corn Salsa (Medium), Tomatillo-Green Chili Salsa (Medium)], [Rice, Black Beans, Cheese, Sour Cream]]
190	1	Canned Soda	[Dr. Pepper]
191	1	Steak Burrito	[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]
191	1	Chicken Soft Tacos	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]
192	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole]]
192	1	Chips and Guacamole	
192	1	Chips and Tomatillo Red Chili Salsa	
192	1	Steak Bowl	[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese]]
193	3	Bowl	[Braised Carnitas, Pinto Beans, [Sour Cream, Cheese, Cilantro-Lime Rice]]
194	1	Chicken Burrito	[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese]]
194	1	Steak Burrito	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]
195	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]
195	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]
195	1	Barbacoa Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]
195	1	Chicken Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream]]
195	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
195	1	Carnitas Soft Tacos	[Fresh Tomato Salsa, [Sour Cream, Lettuce]]
195	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
195	1	Veggie Salad Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]
196	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]
196	1	Chicken Burrito	[Fresh Tomato Salsa, [Black Beans, Cheese, Guacamole, Lettuce]]
196	1	Chips and Fresh Tomato Salsa	
196	1	Canned Soft Drink	[Coke]
197	1	Chicken Bowl	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]
197	1	Side of Chips	
198	1	Carnitas Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
198	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
199	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese]]
199	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce]]
199	1	Chips and Guacamole	
200	1	Veggie Burrito	[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]
200	1	Chips and Guacamole	
201	1	Veggie Burrito	[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Sour Cream, Cheese]]
201	1	Chips and Guacamole	
202	1	Barbacoa Bowl	[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Cheese, Guacamole]]
202	1	Side of Chips	
202	1	Canned Soda	[Diet Dr. Pepper]
203	1	Chicken Soft Tacos	[Roasted Chili Corn Salsa, [Rice, Cheese, Lettuce, Guacamole]]
203	1	Bottled Water	
204	1	Chicken Burrito	[Fresh Tomato (Mild), [Guacamole, Lettuce, Rice, Fajita Veggies, Sour Cream, Cheese]]
204	1	Side of Chips	
205	1	Carnitas Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]
205	1	Veggie Burrito	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
205	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese]]
205	1	Steak Burrito	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]
205	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
205	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
205	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese]]
205	1	Barbacoa Crispy Tacos	[Fresh Tomato Salsa, Guacamole]
205	1	Chicken Burrito	[Fresh Tomato Salsa, Cheese]
205	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]
205	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]
205	1	Chips	
206	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole]]
206	1	Steak Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole]]
206	2	Canned Soft Drink	[Diet Coke]
206	1	Chips and Guacamole	
207	1	Steak Soft Tacos	[Fresh Tomato Salsa, [Sour Cream, Cheese]]
207	1	Chips and Guacamole	
207	1	Veggie Salad Bowl	[Fresh Tomato Salsa, [Rice, Lettuce, Guacamole, Fajita Vegetables, Cheese, Sour Cream, Black Beans]]
208	1	Veggie Burrito	[Fresh Tomato Salsa (Mild), [Pinto Beans, Cheese]]
208	1	Chips and Guacamole	
209	1	Steak Bowl	[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Lettuce]]
209	1	Steak Bowl	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]
210	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole]]
210	1	Barbacoa Burrito	[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Lettuce]]
211	1	Steak Burrito	[Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Lettuce, Guacamole]]
211	1	Chicken Soft Tacos	[Roasted Chili Corn Salsa, [Rice, Cheese, Lettuce, Guacamole]]
212	1	Canned Soft Drink	[Lemonade]
212	2	Carnitas Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
212	1	Canned Soft Drink	[Coke]
213	1	Steak Burrito	[Tomatillo-Red Chili Salsa (Hot), Rice]
213	1	Chicken Bowl	[Tomatillo-Red Chili Salsa (Hot), Rice]
214	1	Burrito	[Adobo-Marinated and Grilled Chicken, Pinto Beans, [Sour Cream, Salsa, Cheese, Cilantro-Lime Rice, Guacamole]]
214	1	Burrito	[Braised Barbacoa, Vegetarian Black Beans, [Sour Cream, Salsa, Cheese, Cilantro-Lime Rice]]
215	1	Veggie Bowl	[Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Lettuce]]
215	1	Canned Soft Drink	[Diet Coke]
215	1	Chips and Guacamole	
215	1	Veggie Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]
215	1	Chips	
216	1	Chicken Burrito	[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream]]
216	1	Chips and Guacamole	
217	1	Burrito	[Braised Barbacoa, Pinto Beans, [Sour Cream, Salsa, Cheese, Cilantro-Lime Rice, Guacamole]]
217	1	Crispy Tacos	[Adobo-Marinated and Grilled Steak]
217	1	Crispy Tacos	[Adobo-Marinated and Grilled Chicken]
218	1	Steak Burrito	[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Sour Cream]]
218	1	Chips and Guacamole	
219	1	Steak Bowl	[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Cheese, Sour Cream, Lettuce]]
219	1	Side of Chips	
220	1	Chicken Salad Bowl	[Roasted Chili Corn Salsa, [Black Beans, Sour Cream, Cheese, Lettuce]]
220	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Cheese]]
221	1	Chicken Salad Bowl	[Tomatillo Green Chili Salsa, [Fajita Vegetables, Black Beans, Pinto Beans, Lettuce]]
221	1	Chicken Salad Bowl	[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]
222	1	Veggie Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole]]
222	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole]]
222	1	Chips and Fresh Tomato Salsa	
223	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]
223	2	Steak Burrito	[Fresh Tomato Salsa, [Sour Cream, Lettuce, Cheese, Rice]]
224	1	Veggie Burrito	[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]
224	1	Chips and Guacamole	
225	1	Chips and Tomatillo Green Chili Salsa	
225	1	Carnitas Bowl	[Tomatillo Green Chili Salsa, [Pinto Beans, Black Beans]]
225	1	Steak Burrito	[Tomatillo Green Chili Salsa, Cheese]
225	2	Bottled Water	
225	1	Canned Soft Drink	[Diet Coke]
226	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]
226	1	Barbacoa Burrito	[Tomatillo Green Chili Salsa, [Fajita Vegetables, Pinto Beans, Sour Cream, Cheese, Lettuce]]
226	1	Chips and Guacamole	
227	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese]]
227	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Lettuce, Guacamole]]
227	1	Chips and Guacamole	
228	1	Chicken Bowl	[Roasted Chili Corn Salsa (Medium), [Black Beans, Fajita Veggies, Cheese, Guacamole, Lettuce]]
229	2	Steak Burrito	[Fresh Tomato (Mild), [Lettuce, Guacamole, Rice, Cheese]]
230	1	Chips and Guacamole	
230	1	Chicken Burrito	[Tomatillo Red Chili Salsa]
230	1	Steak Burrito	[Tomatillo Green Chili Salsa]
230	1	6 Pack Soft Drink	[Diet Coke]
230	1	Carnitas Crispy Tacos	[Roasted Chili Corn Salsa]
231	1	Veggie Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole]]
231	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]
231	1	Barbacoa Burrito	[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Lettuce]]
231	1	Chips	
231	1	Steak Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]
231	1	Chips and Guacamole	
232	1	Barbacoa Burrito	[Roasted Chili Corn Salsa]
232	1	Chips and Roasted Chili Corn Salsa	
233	1	Steak Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream]]
233	1	Chicken Burrito	[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]
233	1	Carnitas Soft Tacos	[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Cheese]]
233	1	Canned Soft Drink	[Diet Coke]
233	1	Canned Soft Drink	[Diet Coke]
234	1	Chicken Salad Bowl	[Fresh Tomato Salsa, Fajita Vegetables]
234	1	Chicken Burrito	[Tomatillo Green Chili Salsa, [Fajita Vegetables, Black Beans, Sour Cream, Cheese]]
234	1	Steak Soft Tacos	[Fresh Tomato Salsa, [Rice, Sour Cream, Cheese]]
234	1	Chips and Guacamole	
235	1	Steak Burrito	[Roasted Chili Corn Salsa, [Fajita Vegetables, Sour Cream, Lettuce, Guacamole]]
235	1	Steak Burrito	[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]]
235	1	Barbacoa Burrito	[Roasted Chili Corn Salsa, [Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]]
236	1	Barbacoa Burrito	[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]
236	1	Steak Burrito	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Lettuce]]
237	2	Chicken Soft Tacos	[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream, Lettuce]]
237	1	Chips and Tomatillo-Green Chili Salsa	
237	1	Izze	[Clementine]
237	1	Izze	[Grapefruit]
238	1	Steak Crispy Tacos	[Tomatillo Green Chili Salsa, [Fajita Vegetables, Cheese, Lettuce]]
238	1	Steak Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Sour Cream, Guacamole, Lettuce]]
239	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
239	1	Chips	
240	1	Chicken Salad Bowl	[Fresh Tomato Salsa, Fajita Vegetables]
240	1	Barbacoa Burrito	[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese]]
240	1	Chips and Guacamole	
241	1	Chicken Burrito	[Fresh Tomato Salsa (Mild), [Rice, Black Beans, Fajita Veggies, Cheese, Guacamole, Lettuce]]
242	1	Chicken Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]
242	1	Carnitas Soft Tacos	[Roasted Chili Corn Salsa]
243	2	Chicken Salad Bowl	[Tomatillo Green Chili Salsa, [Black Beans, Sour Cream, Cheese, Lettuce, Guacamole]]
244	1	Barbacoa Bowl	[Roasted Chili Corn Salsa, [Rice, Cheese, Lettuce]]
244	1	Chips and Tomatillo Red Chili Salsa	
244	1	Bottled Water	
245	1	Steak Bowl	[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Rice, Cheese, Sour Cream, Guacamole]]
246	1	Chicken Bowl	[Fresh Tomato Salsa (Mild), [Rice, Cheese, Sour Cream, Lettuce]]
246	1	Side of Chips	
247	1	Chicken Crispy Tacos	[Fresh Tomato Salsa (Mild), [Pinto Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce]]
247	1	Chicken Burrito	[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream, Lettuce]]
247	1	Chicken Crispy Tacos	[Fresh Tomato Salsa (Mild), [Pinto Beans, Cheese, Sour Cream, Lettuce]]
247	2	Nantucket Nectar	[Pineapple Orange Banana]
248	1	Barbacoa Burrito	[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Lettuce, Guacamole]]
248	1	Chips and Guacamole	
249	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Lettuce]]
249	1	Chips and Guacamole	
250	1	Steak Salad Bowl	[Fresh Tomato Salsa, [Pinto Beans, Cheese, Guacamole, Lettuce]]
250	1	Steak Salad Bowl	[Fresh Tomato Salsa, Lettuce]
251	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]
251	1	Chips and Fresh Tomato Salsa	
251	1	Canned Soft Drink	[Nestea]
252	1	Barbacoa Soft Tacos	[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]
252	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream]]
253	2	Steak Salad Bowl	[Tomatillo Red Chili Salsa, [Fajita Vegetables, Black Beans, Cheese, Guacamole, Lettuce]]
254	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Rice, Black Beans, Sour Cream, Lettuce]]
254	1	Barbacoa Burrito	[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]
254	1	Chips	
254	1	Chips	
254	1	Canned Soft Drink	[Diet Coke]
255	1	Veggie Bowl	[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]
255	1	Chips and Guacamole	
256	1	Chicken Burrito	[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]
